update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
481,3950208,13101,36,279.6,3027.3,2.7,3.7,1.82,0.7,0.6154,0.8571,0.0,0.7,,265.6,5.53,0.5481,13.63,0.2098,1.73,0.0075,0.056,0.8208,-0.0054,0.0291,-0.4822,96,random
482,3958400,13118,17,285.9,3311.5,2.5,3.9,1.62,1.0,1.0,1.0,0.0,1.0,,271.2,5.24,0.495,14.25,0.1863,1.64,0.0071,0.0517,0.9121,-0.0056,0.014,-0.4515,96,random
483,3966592,13148,30,292.4,3138.9,2.6,3.7,1.76,0.7692,0.75,0.7778,0.0,0.7692,,284.9,5.53,0.5049,14.57,0.1885,1.66,0.0094,0.0703,0.8651,-0.005,0.0239,-0.463,96,random
484,3974784,13174,26,298.8,3128.6,2.6,3.7,1.74,0.8462,1.0,0.75,0.0,0.8462,,305.9,5.54,0.5029,14.14,0.1898,1.65,0.0093,0.0668,0.769,-0.005,0.0315,-0.4468,96,random
485,3982976,13199,25,305.1,3267.4,2.5,3.9,1.66,0.7857,0.75,0.8333,0.0,0.7857,,368.6,7.16,0.5009,14.06,0.1895,1.65,0.0116,0.0737,0.8084,-0.0054,0.0249,-0.464,96,random
486,3991168,13227,28,311.5,3487.1,2.3,3.7,1.5,0.6,0.5714,0.625,0.0,0.6,,309.4,5.82,0.5081,14.22,0.1914,1.66,0.009,0.0733,0.8136,-0.0057,0.0271,-0.4549,97,random
487,3999360,13253,26,317.8,3281.9,2.5,3.9,1.66,0.9167,0.75,1.0,0.0,0.9167,,295.5,5.31,0.5131,14.15,0.1937,1.67,0.0082,0.067,0.8453,-0.0047,0.0234,-0.4567,97,random
488,4007552,13280,27,324.1,3398.8,2.4,3.7,1.55,0.6429,0.5,0.75,0.0,0.6429,,306.4,5.63,0.4967,15.0,0.1834,1.64,0.0083,0.0642,0.8203,-0.0056,0.0303,-0.4379,97,random
489,4015744,13308,28,330.4,3265.4,2.5,3.8,1.63,0.7273,0.5,1.0,0.0,0.7273,,345.0,6.39,0.4734,14.19,0.1785,1.61,0.0073,0.0534,0.82,-0.0057,0.024,-0.4398,97,random
490,4023936,13336,28,336.9,3046.6,2.7,3.8,1.79,0.8235,0.7143,0.9,0.0,0.8235,,179.7,3.96,0.5054,14.61,0.1885,1.66,0.0081,0.0575,0.7991,-0.0054,0.029,-0.454,97,random
491,4032128,13362,26,343.4,3242.6,2.5,3.8,1.66,0.8462,0.6,1.0,0.0,0.8462,,340.7,6.12,0.5271,14.39,0.1977,1.69,0.0068,0.0587,0.7953,-0.0058,0.0279,-0.474,98,random
492,4040320,13387,25,349.7,3326.6,2.5,3.8,1.61,0.7143,0.625,0.8333,0.0,0.7143,,251.6,5.2,0.5312,14.81,0.1971,1.7,0.0083,0.0684,0.8645,-0.0046,0.0233,-0.4744,98,random
493,4048512,13417,30,356.2,3041.7,2.7,3.9,1.83,0.8235,0.8182,0.8333,0.0,0.8235,,326.0,6.2,0.5425,14.63,0.2022,1.72,0.0047,0.0504,0.8749,-0.005,0.0213,-0.4846,98,random
494,4056704,13444,27,362.8,3136.2,2.6,3.7,1.77,0.7143,0.8,0.6667,0.0,0.7143,,336.2,6.11,0.5067,14.43,0.1898,1.66,0.0072,0.0521,0.8344,-0.007,0.0262,-0.4618,98,random
495,4064896,13470,26,369.2,3211.7,2.6,3.7,1.68,0.7333,0.625,0.8571,0.0,0.7333,,334.9,6.42,0.5292,14.29,0.199,1.7,0.0068,0.0539,0.821,-0.0054,0.0267,-0.5107,98,random
496,4073088,13490,20,375.5,3323.4,2.5,3.8,1.63,0.8,0.6,1.0,0.0,0.8,,281.1,5.2,0.5522,15.1,0.2034,1.74,0.006,0.0558,0.86,-0.0055,0.018,-0.4943,99,random
497,4081280,13516,26,381.7,3347.6,2.4,3.9,1.59,0.7143,0.7778,0.6,0.0,0.7143,,369.9,6.73,0.569,14.47,0.2129,1.77,0.0066,0.0635,0.8582,-0.005,0.0206,-0.5057,99,random
498,4089472,13537,21,388.1,3429.9,2.4,3.7,1.55,0.8,0.8333,0.75,0.0,0.8,,305.7,5.81,0.5688,14.86,0.2108,1.77,0.0075,0.0658,0.8924,-0.005,0.018,-0.5175,99,random
499,4097664,13561,24,394.3,3454.3,2.4,3.8,1.52,1.0,1.0,1.0,0.0,1.0,,335.0,6.17,0.5821,15.23,0.2138,1.79,0.0081,0.0601,0.8846,-0.0064,0.0165,-0.5119,99,random
500,4105856,13580,19,400.4,3574.5,2.3,3.9,1.46,0.75,0.6667,1.0,0.0,0.75,,373.4,6.26,0.5774,15.29,0.2117,1.78,0.0078,0.0624,0.9026,-0.0056,0.0152,-0.5186,99,random
501,4114048,13611,31,406.8,3511.5,2.3,3.8,1.47,0.6923,0.6667,0.7143,0.0,0.6923,,377.7,6.55,0.5572,15.02,0.2057,1.75,0.0069,0.0538,0.795,-0.0062,0.0321,-0.5053,100,random
502,4122240,13633,22,413.0,3446.1,2.4,3.9,1.53,0.9231,0.6667,1.0,0.0,0.9231,,262.6,5.23,0.567,14.26,0.2134,1.76,0.0104,0.0685,0.8656,-0.0059,0.02,-0.4954,100,random
503,4130432,13660,27,419.6,3146.1,2.6,3.9,1.74,0.7273,0.8,0.6667,0.0,0.7273,,349.4,5.93,0.5954,15.31,0.2182,1.81,0.0093,0.0741,0.8081,-0.0064,0.0309,-0.5271,100,random
504,4138624,13691,31,426.2,3187.5,2.6,3.8,1.72,0.7647,0.6667,1.0,0.0,0.7647,,276.6,5.35,0.6137,15.71,0.2228,1.85,0.0072,0.0571,0.7635,-0.0082,0.0387,-0.5367,100,random
505,4146816,13718,27,432.5,3275.9,2.5,3.7,1.63,0.7143,0.7143,0.7143,0.0,0.7143,,320.8,5.85,0.561,14.32,0.2108,1.75,0.0089,0.065,0.8045,-0.0075,0.0285,-0.5227,100,random
506,4155008,13752,34,438.9,3230.4,2.5,3.9,1.69,0.8947,0.8889,0.9,0.0,0.8947,,300.3,5.65,0.5794,14.69,0.2156,1.78,0.0086,0.0649,0.8041,-0.0058,0.0279,-0.5211,101,random
507,4163200,13771,19,445.4,3261.3,2.5,3.7,1.68,0.75,0.75,0.75,0.0,0.75,,338.4,5.95,0.5729,14.5,0.2143,1.77,0.0088,0.0719,0.8184,-0.0051,0.0197,-0.511,101,random
508,4171392,13790,19,451.7,3233.8,2.5,3.8,1.7,0.5455,0.75,0.4286,0.0,0.5455,,262.6,5.37,0.617,14.74,0.2293,1.85,0.0109,0.0793,0.7391,-0.0061,0.0264,-0.5522,101,random
509,4179584,13809,19,457.9,3418.3,2.4,3.9,1.55,0.75,0.75,0.75,0.0,0.75,,333.7,6.63,0.5923,15.37,0.2167,1.81,0.0081,0.0709,0.8082,-0.0072,0.0212,-0.5414,101,random
510,4187776,13838,29,464.3,3426.4,2.4,3.7,1.53,0.5385,0.375,0.8,0.0,0.5385,,410.7,7.1,0.6101,14.92,0.2257,1.84,0.0084,0.0637,0.7658,-0.0063,0.0268,-0.533,101,random
511,4195968,13858,20,470.7,3167.9,2.6,3.8,1.71,0.7778,0.75,0.8,0.0,0.7778,,376.8,6.7,0.6241,15.22,0.2292,1.87,0.0063,0.0529,0.7975,-0.0069,0.0218,-0.5449,102,random
512,4204160,13883,25,477.1,3288.6,2.5,3.9,1.64,0.5556,0.6667,0.5,0.0,0.5556,,378.2,6.64,0.5963,14.93,0.2206,1.82,0.0097,0.0689,0.7535,-0.0055,0.026,-0.5391,102,random
513,4212352,13908,25,483.6,3332.4,2.5,3.8,1.6,0.6154,0.2,0.875,0.0,0.6154,,351.7,6.68,0.582,15.28,0.2135,1.79,0.006,0.0518,0.7868,-0.0064,0.0255,-0.5321,102,random
514,4220544,13929,21,489.8,3485.7,2.4,3.9,1.5,0.7273,0.6667,0.75,0.0,0.7273,,321.0,6.1,0.6277,14.95,0.2321,1.87,0.0068,0.0543,0.821,-0.0066,0.0196,-0.5568,102,random
515,4228736,13944,15,496.0,3627.7,2.3,3.9,1.41,0.7778,0.7143,1.0,0.0,0.7778,,373.8,7.0,0.6625,15.46,0.242,1.94,0.0073,0.0674,0.8386,-0.0058,0.0159,-0.5645,102,random
516,4236928,13971,27,502.3,3528.8,2.3,3.8,1.48,0.75,0.6667,0.8333,0.0,0.75,,372.1,6.26,0.629,15.22,0.231,1.88,0.008,0.0628,0.7464,-0.008,0.0268,-0.5788,103,random
517,4245120,13991,20,508.4,3663.0,2.2,3.9,1.4,0.7778,0.6,1.0,0.0,0.7778,,457.2,7.75,0.6373,14.88,0.236,1.89,0.0066,0.0668,0.7902,-0.0067,0.0183,-0.5665,103,random
518,4253312,14004,13,514.6,3640.1,2.3,3.8,1.43,0.75,0.5,0.8333,0.0,0.75,,333.4,6.46,0.6516,15.5,0.2377,1.92,0.0082,0.0648,0.8335,-0.0075,0.014,-0.5987,103,random
519,4261504,14025,21,521.0,3188.5,2.6,3.8,1.7,0.8889,0.8,1.0,0.0,0.8889,,365.4,6.38,0.7083,16.26,0.254,2.03,0.0087,0.0714,0.8741,-0.0062,0.0174,-0.6443,103,random
520,4269696,14053,28,527.4,3255.6,2.5,3.8,1.65,0.8462,0.7143,1.0,0.0,0.8462,,472.4,7.82,0.6655,16.04,0.2398,1.95,0.0079,0.0702,0.8281,-0.0055,0.0262,-0.5987,103,random
521,4277888,14077,24,533.8,3155.2,2.6,3.9,1.75,0.9375,0.8889,1.0,0.0,0.9375,,268.2,5.58,0.6682,14.86,0.2476,1.95,0.0078,0.0588,0.9029,-0.0076,0.0153,-0.6104,104,random
522,4286080,14104,27,540.4,3193.1,2.6,3.7,1.7,0.5833,0.4286,0.8,0.0,0.5833,,420.7,7.26,0.6136,14.62,0.2287,1.85,0.0075,0.0675,0.7807,-0.007,0.0252,-0.5375,104,random
523,4294272,14125,21,546.6,3347.9,2.4,3.9,1.61,0.8571,0.7143,1.0,0.0,0.8571,,294.0,5.9,0.6464,15.37,0.2366,1.91,0.0066,0.0548,0.8519,-0.0068,0.0196,-0.5652,104,random
524,4302464,14143,18,553.0,3486.0,2.4,3.8,1.52,0.8889,1.0,0.5,0.0,0.8889,,281.6,5.22,0.6367,15.72,0.2311,1.89,0.0075,0.0617,0.8305,-0.007,0.0206,-0.5578,104,random
525,4310656,14170,27,559.2,3496.7,2.3,4.0,1.49,0.7333,0.8182,0.5,0.0,0.7333,,397.0,7.22,0.6512,15.54,0.2373,1.92,0.0105,0.0796,0.8135,-0.0068,0.0247,-0.6054,104,random
526,4318848,14191,21,565.5,3521.0,2.3,4.0,1.48,1.0,1.0,1.0,0.0,1.0,,381.2,6.1,0.6726,15.54,0.2452,1.96,0.0103,0.0643,0.893,-0.0069,0.0185,-0.6142,105,random
527,4327040,14209,18,572.1,3342.7,2.5,3.4,1.59,1.0,1.0,1.0,0.0,1.0,,376.0,6.5,0.6435,15.47,0.2349,1.9,0.007,0.0637,0.8859,-0.0065,0.0154,-0.5685,105,random
528,4335232,14231,22,577.9,3586.0,2.3,3.6,1.41,0.7778,0.7143,1.0,0.0,0.7778,,401.4,6.91,0.6522,15.4,0.2385,1.92,0.0082,0.0735,0.8735,-0.0058,0.0184,-0.6037,105,random
529,4343424,14255,24,584.1,3194.6,2.6,3.4,1.69,0.8,0.7143,1.0,0.0,0.8,,382.5,6.96,0.7037,15.79,0.255,2.02,0.0088,0.0645,0.8341,-0.0061,0.0238,-0.6097,105,random
530,4351616,14279,24,590.2,3202.6,2.6,3.4,1.68,0.6,0.6,0.6,0.0,0.6,,364.6,6.0,0.6398,15.61,0.2328,1.9,0.0088,0.0622,0.8694,-0.0063,0.0204,-0.5841,105,random
531,4359808,14296,17,596.4,3002.0,2.7,3.6,1.86,0.5,0.4,0.6667,0.0,0.5,,438.9,7.65,0.6202,14.63,0.2312,1.86,0.009,0.071,0.8336,-0.0067,0.0204,-0.5825,106,random
532,4368000,14323,27,602.9,2998.2,2.7,3.5,1.84,0.5714,0.375,0.8333,0.0,0.5714,,364.4,6.52,0.6816,16.58,0.2427,1.98,0.0082,0.0634,0.7904,-0.007,0.0305,-0.5976,106,random
533,4376192,14350,27,609.2,2976.7,2.8,3.7,1.87,0.7,0.7143,0.6923,0.0,0.7,,306.1,6.56,0.6541,15.1,0.2409,1.92,0.0114,0.0833,0.8151,-0.0064,0.0278,-0.5804,106,random
534,4384384,14372,22,615.7,2957.2,2.8,3.6,1.88,0.6667,0.4,0.8571,0.0,0.6667,,332.9,5.73,0.6253,15.27,0.2294,1.87,0.007,0.053,0.8596,-0.0067,0.0179,-0.5624,106,random
535,4392576,14392,20,621.9,3169.9,2.6,3.5,1.66,0.5455,0.6667,0.4,0.0,0.5455,,352.6,6.45,0.6387,15.28,0.2343,1.89,0.0079,0.071,0.8353,-0.0063,0.02,-0.5957,106,random
536,4400768,14415,23,628.1,3221.4,2.5,3.4,1.66,0.75,0.75,0.75,0.0,0.75,,378.3,6.96,0.6247,16.06,0.225,1.87,0.0062,0.0615,0.8188,-0.006,0.0209,-0.5449,107,random
537,4408960,14441,26,634.0,3365.5,2.4,3.6,1.57,1.0,1.0,1.0,0.0,1.0,,337.2,5.69,0.613,15.75,0.2224,1.85,0.0059,0.0594,0.8588,-0.0059,0.017,-0.527,107,random
538,4417152,14454,13,640.1,3427.6,2.4,3.5,1.53,0.8,1.0,0.5,0.0,0.8,,414.7,7.46,0.5541,15.72,0.2011,1.74,0.0087,0.0654,0.8508,-0.0061,0.0168,-0.5378,107,random
539,4425344,14472,18,646.0,3507.1,2.3,3.5,1.45,0.75,1.0,0.6667,0.0,0.75,,428.7,7.56,0.6289,16.57,0.224,1.88,0.0076,0.0659,0.82,-0.0063,0.0158,-0.5552,107,random
540,4433536,14489,17,651.8,3536.7,2.3,3.7,1.46,0.5,0.4,0.6,0.0,0.5,,433.5,8.06,0.6086,15.69,0.2211,1.84,0.007,0.0615,0.7935,-0.0065,0.019,-0.5596,107,random
541,4441728,14510,21,658.0,3372.6,2.4,3.5,1.56,1.0,1.0,1.0,0.0,1.0,,413.6,6.33,0.6128,16.01,0.221,1.85,0.0076,0.0694,0.8678,-0.0077,0.0144,-0.57,108,random
542,4449920,14531,21,664.1,3283.9,2.5,3.7,1.59,0.8889,1.0,0.8333,0.0,0.8889,,457.8,7.38,0.6314,15.34,0.2313,1.88,0.0067,0.0728,0.8781,-0.0064,0.0168,-0.5697,108,random
543,4458112,14556,25,670.5,3172.8,2.6,3.8,1.66,0.8462,0.75,1.0,0.0,0.8462,,433.7,7.2,0.6151,16.13,0.2212,1.85,0.0099,0.0817,0.8594,-0.0061,0.0192,-0.5503,108,random
544,4466304,14570,14,677.0,3130.6,2.6,3.7,1.72,0.8889,0.8333,1.0,0.0,0.8889,,345.9,7.21,0.6279,15.97,0.2266,1.87,0.0088,0.0706,0.8552,-0.006,0.0159,-0.5563,108,random
545,4474496,14587,17,683.1,3559.2,2.3,3.7,1.43,0.7,0.5,1.0,0.0,0.7,,369.8,6.65,0.6311,16.57,0.2248,1.88,0.0105,0.0648,0.8478,-0.0057,0.0176,-0.5688,108,random
546,4482688,14610,23,689.1,3545.5,2.3,3.7,1.41,0.8462,0.8,0.875,0.0,0.8462,,416.3,7.17,0.6224,16.64,0.2214,1.86,0.0081,0.0714,0.889,-0.0074,0.0143,-0.5665,109,random
547,4490880,14627,17,695.1,3730.4,2.2,3.7,1.31,0.7143,0.3333,1.0,0.0,0.7143,,453.8,7.29,0.63,15.89,0.2278,1.88,0.0066,0.0557,0.9005,-0.0066,0.0139,-0.5861,109,random
548,4499072,14647,20,701.3,3398.9,2.4,3.6,1.53,0.6667,0.3333,0.8333,0.0,0.6667,,368.9,5.7,0.6492,16.67,0.2307,1.91,0.0059,0.0689,0.9071,-0.0064,0.0148,-0.5887,109,random
549,4507264,14664,17,707.2,3627.8,2.3,3.7,1.37,1.0,1.0,1.0,0.0,1.0,,464.9,7.88,0.6648,16.76,0.2358,1.94,0.0071,0.0637,0.9222,-0.0063,0.0119,-0.593,109,random
550,4515456,14688,24,713.5,3256.7,2.5,3.6,1.62,0.7273,0.6,0.8333,0.0,0.7273,,453.7,7.04,0.6164,16.29,0.2209,1.85,0.0083,0.0622,0.8852,-0.0072,0.016,-0.5513,109,random
551,4523648,14708,20,719.7,3343.5,2.5,3.5,1.54,0.9,0.875,1.0,0.0,0.9,,408.4,6.75,0.6402,16.51,0.2284,1.9,0.0073,0.0677,0.877,-0.0062,0.0189,-0.5675,110,random
552,4531840,14732,24,725.9,3148.3,2.6,3.5,1.71,0.9091,0.8571,1.0,0.0,0.9091,,395.8,6.67,0.5736,14.97,0.212,1.77,0.0072,0.0724,0.9204,-0.0067,0.0149,-0.5452,110,random
553,4540032,14754,22,732.2,3019.4,2.7,3.7,1.82,0.6,0.5,0.75,0.0,0.6,,391.5,6.73,0.573,15.86,0.2073,1.77,0.0072,0.0641,0.8609,-0.0067,0.0212,-0.5266,110,random
554,4548224,14783,29,738.6,3071.0,2.7,3.6,1.78,0.6667,0.4286,0.8182,0.0,0.6667,,335.3,6.34,0.5924,15.28,0.2173,1.81,0.0103,0.068,0.8378,-0.0064,0.0289,-0.546,110,random
555,4556416,14800,17,744.8,3336.7,2.5,3.5,1.57,0.8182,0.8,0.8333,0.0,0.8182,,369.3,6.82,0.5863,16.17,0.2107,1.8,0.0127,0.0681,0.8798,-0.0036,0.0167,-0.5355,110,random
556,4564608,14816,16,750.5,3722.0,2.2,3.5,1.33,0.8889,1.0,0.75,0.0,0.8889,,349.8,6.38,0.6115,16.36,0.2188,1.84,0.0079,0.0668,0.905,-0.0064,0.0137,-0.5419,111,random
557,4572800,14832,16,756.3,3651.6,2.2,3.5,1.37,0.8571,1.0,0.75,0.0,0.8571,,435.3,7.56,0.5913,16.27,0.212,1.81,0.0078,0.0695,0.9165,-0.0051,0.0148,-0.562,111,random
558,4580992,14850,18,762.2,3561.1,2.3,3.7,1.41,1.0,1.0,1.0,0.0,1.0,,432.2,7.0,0.621,16.35,0.2223,1.86,0.0106,0.0798,0.901,-0.0051,0.0175,-0.556,111,random
559,4589184,14877,27,768.2,3666.8,2.2,3.5,1.34,0.75,0.6667,0.8,0.0,0.75,,456.6,7.15,0.5742,15.71,0.2085,1.78,0.0072,0.0699,0.8417,-0.006,0.0244,-0.5317,111,random
560,4597376,14905,28,774.3,3345.3,2.4,3.4,1.57,0.6364,0.5,0.7143,0.0,0.6364,,344.1,5.54,0.5841,14.48,0.2185,1.79,0.0078,0.0646,0.8066,-0.0064,0.0255,-0.5246,111,random
561,4605568,14925,20,780.3,3188.8,2.6,3.4,1.69,0.8182,0.8333,0.8,0.0,0.8182,,247.8,5.05,0.601,14.77,0.2232,1.82,0.0069,0.0626,0.8767,-0.0056,0.0204,-0.5459,112,random
562,4613760,14950,25,786.6,2981.0,2.7,3.7,1.85,0.75,0.5,0.875,0.0,0.75,,346.4,5.92,0.6152,16.31,0.2204,1.85,0.0081,0.0734,0.8746,-0.0066,0.0201,-0.5508,112,random
563,4621952,14983,33,793.0,3099.5,2.6,3.7,1.73,0.8333,0.7,1.0,0.0,0.8333,,354.1,6.45,0.612,15.66,0.2225,1.84,0.0087,0.071,0.9091,-0.0057,0.02,-0.5514,112,random
564,4630144,15005,22,799.2,3367.8,2.4,3.5,1.53,0.7778,0.8,0.75,0.0,0.7778,,311.4,5.27,0.5753,15.26,0.2111,1.78,0.008,0.067,0.8366,-0.0058,0.0252,-0.5247,112,random
565,4638336,15030,25,805.1,3455.3,2.4,3.6,1.47,0.9231,0.875,1.0,0.0,0.9231,,293.7,5.2,0.5986,15.66,0.2176,1.82,0.0077,0.0704,0.8918,-0.0065,0.0168,-0.5274,112,random
566,4646528,15051,21,811.1,3587.4,2.3,3.5,1.4,0.8571,0.75,1.0,0.0,0.8571,,419.1,6.9,0.6052,16.25,0.2171,1.83,0.0064,0.0563,0.8579,-0.0059,0.0203,-0.5433,113,random
567,4654720,15071,20,817.1,3363.7,2.4,3.7,1.56,0.7778,0.6667,1.0,0.0,0.7778,,407.6,6.9,0.6005,16.24,0.2154,1.82,0.0081,0.0658,0.9169,-0.0068,0.0169,-0.5512,113,random
568,4662912,15093,22,823.3,3367.1,2.4,3.7,1.54,1.0,1.0,1.0,0.0,1.0,,299.2,6.0,0.5907,16.66,0.21,1.81,0.0083,0.0754,0.9302,-0.0065,0.014,-0.5207,113,random
569,4671104,15113,20,829.2,3750.9,2.2,3.4,1.3,0.8333,1.0,0.7778,0.0,0.8333,,267.5,4.75,0.5496,15.85,0.1989,1.73,0.0085,0.0594,0.8749,-0.0062,0.0225,-0.5005,113,random
570,4679296,15136,23,835.2,3364.4,2.4,3.7,1.55,0.4286,0.5,0.3333,0.0,0.4286,,494.3,7.39,0.5527,15.8,0.2003,1.74,0.0074,0.0591,0.8933,-0.0056,0.022,-0.524,113,random
571,4687488,15152,16,841.7,3026.8,2.7,3.7,1.81,0.8333,0.0,1.0,0.0,0.8333,,460.7,7.31,0.5709,16.14,0.2053,1.77,0.0072,0.0612,0.9318,-0.0064,0.0126,-0.5226,114,random
572,4695680,15174,22,848.2,2969.0,2.8,3.6,1.81,0.6364,0.6667,0.625,0.0,0.6364,,412.4,7.18,0.5802,15.83,0.2101,1.79,0.009,0.0671,0.9109,-0.0075,0.0159,-0.5106,114,random
573,4703872,15201,27,854.4,3162.7,2.6,3.7,1.7,0.7857,0.7143,0.8571,0.0,0.7857,,385.9,7.11,0.5528,16.38,0.1977,1.74,0.0086,0.065,0.8442,-0.0062,0.028,-0.5036,114,random
574,4712064,15225,24,860.6,3303.4,2.5,3.4,1.6,0.8,1.0,0.75,0.0,0.8,,355.0,6.12,0.5131,14.98,0.1895,1.67,0.0104,0.0773,0.8651,-0.0038,0.023,-0.4783,114,random
575,4720256,15250,25,866.5,3432.3,2.4,3.5,1.51,0.8667,1.0,0.7778,0.0,0.8667,,291.3,5.48,0.5649,15.88,0.2043,1.76,0.0076,0.0635,0.8398,-0.0036,0.0227,-0.4896,114,random
576,4728448,15267,17,872.5,3306.1,2.5,3.6,1.6,0.875,1.0,0.8,0.0,0.875,,353.9,6.18,0.5394,15.88,0.1951,1.72,0.0074,0.0591,0.8626,-0.0054,0.018,-0.496,115,random
577,4736640,15290,23,878.8,3230.0,2.5,3.6,1.64,0.6667,0.6,0.8,0.0,0.6667,,326.8,6.48,0.5716,16.27,0.2049,1.77,0.0091,0.0637,0.8533,-0.0066,0.021,-0.5148,115,random
578,4744832,15304,14,885.1,3176.3,2.6,3.8,1.7,0.5,0.0,0.6,0.0,0.5,,449.4,7.36,0.5783,16.86,0.2047,1.78,0.009,0.0654,0.854,-0.0062,0.0201,-0.521,115,random
579,4753024,15331,27,891.7,3074.4,2.7,3.7,1.75,0.5,0.5,0.5,0.0,0.5,,481.3,7.67,0.5941,16.41,0.2123,1.81,0.008,0.0711,0.8412,-0.0039,0.0326,-0.5243,115,random
580,4761216,15356,25,898.3,2816.4,2.9,3.7,1.92,0.5625,0.5556,0.5714,0.0,0.5625,,301.5,5.84,0.5575,14.63,0.2078,1.75,0.0086,0.0553,0.853,-0.0064,0.0247,-0.5183,115,random
581,4769408,15382,26,905.0,2825.2,2.9,3.5,1.98,0.7333,0.625,0.8571,0.0,0.7333,,343.0,6.19,0.5833,15.82,0.2113,1.79,0.0106,0.0762,0.8211,-0.005,0.0267,-0.5122,116,random
582,4777600,15401,19,911.5,2811.7,2.9,3.6,1.99,0.9167,0.875,1.0,0.0,0.9167,,313.7,6.05,0.607,16.29,0.2175,1.83,0.0088,0.0727,0.9011,-0.0072,0.0155,-0.5299,116,random
583,4785792,15423,22,917.8,3031.0,2.7,3.7,1.79,0.8333,0.8,0.8571,0.0,0.8333,,406.4,7.18,0.589,16.39,0.2106,1.8,0.0064,0.0649,0.8435,-0.0065,0.0244,-0.5219,116,random
584,4793984,15448,25,924.1,3229.0,2.5,3.6,1.64,0.6923,0.3333,1.0,0.0,0.6923,,404.2,7.16,0.561,15.39,0.2052,1.75,0.0087,0.0766,0.8792,-0.0063,0.024,-0.513,116,random
585,4802176,15467,19,930.2,3325.0,2.5,3.6,1.59,0.6667,0.75,0.5,0.0,0.6667,,394.4,7.42,0.5646,16.1,0.2032,1.76,0.0081,0.0808,0.9019,-0.0059,0.0136,-0.497,116,random
586,4810368,15491,24,936.3,3375.4,2.4,3.4,1.56,0.6667,0.5714,0.8,0.0,0.6667,,302.8,5.54,0.5458,16.13,0.1963,1.73,0.0081,0.077,0.8702,-0.0064,0.0176,-0.4893,117,random
587,4818560,15522,31,942.5,3091.6,2.6,3.4,1.75,0.6667,0.5,0.8333,0.0,0.6667,,372.4,6.16,0.5217,14.26,0.1963,1.68,0.0075,0.0583,0.8961,-0.0073,0.0202,-0.494,117,random
588,4826752,15551,29,948.6,3029.5,2.7,3.5,1.8,0.7368,0.6667,0.8,0.0,0.7368,,292.9,5.48,0.5411,16.07,0.1948,1.72,0.0096,0.0677,0.8687,-0.0053,0.0225,-0.4941,117,random
589,4834944,15566,15,954.8,3120.6,2.6,3.5,1.74,0.5,0.25,0.75,0.0,0.5,,341.1,6.53,0.5754,16.44,0.2055,1.78,0.0094,0.0676,0.8711,-0.0054,0.0236,-0.5075,117,random
590,4843136,15590,24,960.9,3325.0,2.5,3.5,1.56,0.7857,0.9,0.5,0.0,0.7857,,301.7,6.38,0.5526,16.02,0.1992,1.74,0.0071,0.0712,0.9063,-0.0056,0.0192,-0.492,117,random
591,4851328,15616,26,966.8,3402.1,2.4,3.5,1.52,1.0,1.0,1.0,0.0,1.0,,397.7,6.08,0.5437,16.36,0.1945,1.72,0.0096,0.0568,0.9006,-0.0068,0.0188,-0.4809,118,random
592,4859520,15634,18,973.2,3003.0,2.7,3.5,1.8,0.6667,0.5,1.0,0.0,0.6667,,352.6,6.56,0.513,15.7,0.1863,1.67,0.0085,0.0665,0.8905,-0.005,0.0202,-0.4751,118,random
593,4867712,15657,23,979.4,3078.7,2.7,3.5,1.76,0.6154,0.6667,0.5714,0.0,0.6154,,334.5,6.17,0.5378,15.58,0.1959,1.71,0.0072,0.0768,0.8926,-0.0035,0.0236,-0.5041,118,random
594,4875904,15685,28,985.6,3088.0,2.7,3.4,1.73,0.8333,0.7143,1.0,0.0,0.8333,,399.9,6.71,0.5539,16.02,0.1997,1.74,0.0099,0.0873,0.8761,-0.008,0.0237,-0.4903,118,random
595,4884096,15703,18,991.5,3359.6,2.4,3.5,1.55,0.5,0.375,0.75,0.0833,0.5,,348.4,7.22,0.5476,15.86,0.1981,1.73,0.0089,0.0668,0.8614,-0.0075,0.0217,-0.4896,118,random
596,4892288,15722,19,997.4,3519.4,2.3,3.5,1.45,0.5714,0.5,0.6667,0.0,0.5714,,375.3,6.21,0.5299,16.47,0.1892,1.7,0.01,0.0783,0.8881,-0.006,0.0178,-0.4886,119,random
597,4900480,15753,31,1003.4,3328.9,2.5,3.5,1.57,0.9231,1.0,0.8571,0.0,0.9231,,347.4,5.81,0.5201,15.47,0.1899,1.68,0.0077,0.057,0.8703,-0.0066,0.0217,-0.4757,119,random
598,4908672,15772,19,1009.4,3308.3,2.5,3.5,1.59,0.8,0.8333,0.75,0.0,0.8,,305.3,5.42,0.5475,16.42,0.1956,1.73,0.0086,0.071,0.8724,-0.005,0.0197,-0.4901,119,random
599,4916864,15786,14,1015.4,3392.8,2.4,3.5,1.55,1.0,1.0,1.0,0.0,1.0,,428.4,7.71,0.5744,17.55,0.2005,1.78,0.0086,0.0723,0.8732,-0.0063,0.0189,-0.52,119,random
